YEAR,MONTH,SERVICE_DATE,SORT_ALL,BRANCH,STATION,station_id,RIDES,temperature,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT10,sport_game,city-wide_event,concert_event,sport_game_attendence_day_weekday(nofri),sport_game_attendence_night_weekday(nofri),sport_game_attendence_fri,sport_game_attendence_sat,sport_game_attendence_sun
2020,3,3/29/2020,16,Red Line - North Side,Addison-North Main,1420,338,53.5,,,,,,,,,,,,,,,0,0,0
2020,3,3/30/2020,16,Red Line - North Side,Addison-North Main,1420,505,44.5,,,,,,,,,,,,,0,0,0,0,0
2020,3,3/31/2020,16,Red Line - North Side,Addison-North Main,1420,519,40,1,,,,,,,,,,,,0,0,0,0,0
2020,4,4/1/2020,16,Red Line - North Side,Addison-North Main,1420,555,44.5,,,,,,,,,,,,,0,0,0,0,0
2020,4,4/2/2020,16,Red Line - North Side,Addison-North Main,1420,495,45,1,,,,,,1,,,,,,0,0,0,0,0
2020,4,4/3/2020,16,Red Line - North Side,Addison-North Main,1420,518,58,,,,,,,,,,,,,,,0,0,0
2020,4,4/4/2020,16,Red Line - North Side,Addison-North Main,1420,313,46,1,,,,,,,,,,,,,,0,0,0
2020,4,4/5/2020,16,Red Line - North Side,Addison-North Main,1420,254,43.5,,,,,,,,,,,,,,,0,0,0
2020,4,4/6/2020,16,Red Line - North Side,Addison-North Main,1420,562,50.5,1,,1,,,,,,,,,,0,0,0,0,0
2020,4,4/7/2020,16,Red Line - North Side,Addison-North Main,1420,504,67.5,1,,1,,,,,,,,,,0,0,0,0,0
2020,4,4/8/2020,16,Red Line - North Side,Addison-North Main,1420,526,59,1,,1,,,,1,,,,,,0,0,0,0,0
2020,4,4/9/2020,16,Red Line - North Side,Addison-North Main,1420,473,43,,,,,,,,,,,,,0,0,0,0,0
2020,4,4/10/2020,16,Red Line - North Side,Addison-North Main,1420,437,42.5,,,,,,,,,,,,,,,0,0,0
2020,4,4/11/2020,16,Red Line - North Side,Addison-North Main,1420,339,53.5,1,,,,,,,,,,,,,,0,0,0
2020,4,4/12/2020,16,Red Line - North Side,Addison-North Main,1420,250,57.5,1,,,,,,,,,,,,,,0,0,0
2020,4,4/13/2020,16,Red Line - North Side,Addison-North Main,1420,520,45,1,,,,,,,,,,,,0,0,0,0,0
2020,4,4/14/2020,16,Red Line - North Side,Addison-North Main,1420,496,35.5,,,,,,,,,,,,,0,0,0,0,0
2020,4,4/15/2020,16,Red Line - North Side,Addison-North Main,1420,519,34,1,,,,,,1,,,,,,0,0,0,0,0
2020,4,4/16/2020,16,Red Line - North Side,Addison-North Main,1420,430,37,,,,,,,,,,,,,0,0,0,0,0
2020,4,4/17/2020,16,Red Line - North Side,Addison-North Main,1420,427,37.5,1,,,,,,,,,,,,,,0,0,0
2020,4,4/18/2020,16,Red Line - North Side,Addison-North Main,1420,347,46,,,,,,,,,,,,,,,0,0,0
2020,4,4/19/2020,16,Red Line - North Side,Addison-North Main,1420,322,51,,,,,,,,,,,,,,,0,0,0
2020,4,4/20/2020,16,Red Line - North Side,Addison-North Main,1420,491,50.5,,,1,,,,,,,,,,0,0,0,0,0
2020,4,4/21/2020,16,Red Line - North Side,Addison-North Main,1420,566,44.5,,,,,,,,,,,,,0,0,0,0,0
2020,4,4/22/2020,16,Red Line - North Side,Addison-North Main,1420,522,51,,,,,,,,,,,,,0,0,0,0,0
2020,4,4/23/2020,16,Red Line - North Side,Addison-North Main,1420,483,51.5,1,,,,,,1,,,,,,0,0,0,0,0
2020,4,4/24/2020,16,Red Line - North Side,Addison-North Main,1420,455,45.5,1,,,,,,1,,,,,,,,0,0,0
2020,4,4/25/2020,16,Red Line - North Side,Addison-North Main,1420,330,44.5,1,,,,,,,,,,,,,,0,0,0
2020,4,4/26/2020,16,Red Line - North Side,Addison-North Main,1420,301,52.5,,,,,,,,,,,,,,,0,0,0
2020,4,4/27/2020,16,Red Line - North Side,Addison-North Main,1420,436,53.5,1,,1,,,,,,,,,,0,0,0,0,0
2020,4,4/28/2020,16,Red Line - North Side,Addison-North Main,1420,485,64.5,1,,1,,,,,,,,,,0,0,0,0,0
2020,4,4/29/2020,16,Red Line - North Side,Addison-North Main,1420,428,52,1,,,,,,,,,,,,0,0,0,0,0
2020,4,4/30/2020,16,Red Line - North Side,Addison-North Main,1420,481,48,1,,,,,,,,,,,,0,0,0,0,0
2020,5,5/1/2020,16,Red Line - North Side,Addison-North Main,1420,506,52,,,,,,,,,,,,,,,0,0,0
2020,5,5/2/2020,16,Red Line - North Side,Addison-North Main,1420,342,68.5,,,,,,,,,,,,,,,0,0,0
2020,5,5/3/2020,16,Red Line - North Side,Addison-North Main,1420,301,60.5,,,,,,,,,,,,,,,0,0,0
2020,5,5/4/2020,16,Red Line - North Side,Addison-North Main,1420,451,44.5,,,,,,,,,,,,,0,0,0,0,0
2020,5,5/5/2020,16,Red Line - North Side,Addison-North Main,1420,488,45,1,,,,,,,,,,,,0,0,0,0,0
2020,5,5/6/2020,16,Red Line - North Side,Addison-North Main,1420,466,49.5,,,,,,,,,,,,,0,0,0,0,0
2020,5,5/7/2020,16,Red Line - North Side,Addison-North Main,1420,483,56,,,,,,,,,,,,,0,0,0,0,0
2020,5,5/8/2020,16,Red Line - North Side,Addison-North Main,1420,440,40,,,,,,,,,,,,,,,0,0,0
2020,5,5/9/2020,16,Red Line - North Side,Addison-North Main,1420,353,45,,,,,,,,,,,,,,,0,0,0
2020,5,5/10/2020,16,Red Line - North Side,Addison-North Main,1420,251,45,1,,1,,,,,,,,,,,,0,0,0
2020,5,5/11/2020,16,Red Line - North Side,Addison-North Main,1420,450,45,,,,,,,,,,,,,0,0,0,0,0
2020,5,5/12/2020,16,Red Line - North Side,Addison-North Main,1420,467,50.5,,,,,,,,,,,,,0,0,0,0,0
2020,5,5/13/2020,16,Red Line - North Side,Addison-North Main,1420,499,57,,,,,,,,,,,,,0,0,0,0,0
2020,5,5/14/2020,16,Red Line - North Side,Addison-North Main,1420,480,64,1,,1,,,,,,,,,,0,0,0,0,0
2020,5,5/15/2020,16,Red Line - North Side,Addison-North Main,1420,474,67,1,,1,,,,,,,,,,,,0,0,0
2020,5,5/16/2020,16,Red Line - North Side,Addison-North Main,1420,387,60.5,1,,,,,,1,,,,,,,,0,0,0
2020,5,5/17/2020,16,Red Line - North Side,Addison-North Main,1420,230,61,1,,1,,,,,,,,,,,,0,0,0
2020,5,5/18/2020,16,Red Line - North Side,Addison-North Main,1420,459,59,1,,,,,,,,,,,,0,0,0,0,0
2020,5,5/19/2020,16,Red Line - North Side,Addison-North Main,1420,440,56.5,1,1,,,,,,,,,,,0,0,0,0,0
2020,5,5/20/2020,16,Red Line - North Side,Addison-North Main,1420,519,60,,,,,,,,,,,,,0,0,0,0,0
2020,5,5/21/2020,16,Red Line - North Side,Addison-North Main,1420,473,62,1,,,,,,,,,,,,0,0,0,0,0
2020,5,5/22/2020,16,Red Line - North Side,Addison-North Main,1420,429,63.5,1,,,,,,1,,,,,,,,0,0,0
2020,5,5/23/2020,16,Red Line - North Side,Addison-North Main,1420,351,68,1,,1,,,,,,,,,,,,0,0,0
2020,5,5/24/2020,16,Red Line - North Side,Addison-North Main,1420,365,76.5,,,,,,,,,,,,,,,0,0,0
2020,5,5/25/2020,16,Red Line - North Side,Addison-North Main,1420,299,79,,,,,,,,,,,,,0,0,0,0,0
2020,5,5/26/2020,16,Red Line - North Side,Addison-North Main,1420,472,79.5,,,1,,,,1,,,,,,0,0,0,0,0
2020,5,5/27/2020,16,Red Line - North Side,Addison-North Main,1420,491,79.5,,,1,,,,,,,,,,0,0,0,0,0
2020,5,5/28/2020,16,Red Line - North Side,Addison-North Main,1420,494,74,1,,1,,,,1,,,,,,0,0,0,0,0
2020,5,5/29/2020,16,Red Line - North Side,Addison-North Main,1420,540,67,1,,1,,,,,,,,,,,,0,0,0
2020,5,5/30/2020,16,Red Line - North Side,Addison-North Main,1420,573,63.5,,,,,,,,,,,,,,,0,0,0
2020,5,5/31/2020,16,Red Line - North Side,Addison-North Main,1420,185,59,,,,,,,,,,,,,,,0,0,0
2020,6,6/1/2020,16,Red Line - North Side,Addison-North Main,1420,165,66,,,,,,,1,,,,,,0,0,0,0,0
2020,6,6/2/2020,16,Red Line - North Side,Addison-North Main,1420,136,80.5,,,,,,,,,,,,,0,0,0,0,0
2020,6,6/3/2020,16,Red Line - North Side,Addison-North Main,1420,458,77.5,,,,,,,,,,,,,0,0,0,0,0
2020,6,6/4/2020,16,Red Line - North Side,Addison-North Main,1420,540,77,,,1,,,,1,,,,,,0,0,0,0,0
2020,6,6/5/2020,16,Red Line - North Side,Addison-North Main,1420,619,80.5,,,,,,,,,,,,,,,0,0,0
2020,6,6/6/2020,16,Red Line - North Side,Addison-North Main,1420,541,68.5,1,,,,,,,,,,,,,,0,0,0
2020,6,6/7/2020,16,Red Line - North Side,Addison-North Main,1420,520,69,,,,,,,,,,,,,,,0,0,0
2020,6,6/8/2020,16,Red Line - North Side,Addison-North Main,1420,617,78,,,,,,,1,,,,,,0,0,0,0,0
2020,6,6/9/2020,16,Red Line - North Side,Addison-North Main,1420,601,82.5,1,,1,,,,,,,,,,0,0,0,0,0
2020,6,6/10/2020,16,Red Line - North Side,Addison-North Main,1420,684,73,1,,1,,,,,,,,,,0,0,0,0,0
2020,6,6/11/2020,16,Red Line - North Side,Addison-North Main,1420,760,71,,,,,,,,,,,,,0,0,0,0,0
2020,6,6/12/2020,16,Red Line - North Side,Addison-North Main,1420,859,67.5,,,1,,,,,,,,,,,,0,0,0
2020,6,6/13/2020,16,Red Line - North Side,Addison-North Main,1420,689,60.5,,,1,,,,,,,,,,,,0,0,0
2020,6,6/14/2020,16,Red Line - North Side,Addison-North Main,1420,1003,63.5,,,,,,,,,,,,,,,0,0,0
2020,6,6/15/2020,16,Red Line - North Side,Addison-North Main,1420,737,64,,,,,,,,,,,,,0,0,0,0,0
2020,6,6/16/2020,16,Red Line - North Side,Addison-North Main,1420,736,71.5,,,,,,,,,,,,,0,0,0,0,0
2020,6,6/17/2020,16,Red Line - North Side,Addison-North Main,1420,730,75.5,,,,,,,,,,,,,0,0,0,0,0
2020,6,6/18/2020,16,Red Line - North Side,Addison-North Main,1420,792,75.5,,,,,,,,,,,,,0,0,0,0,0
2020,6,6/19/2020,16,Red Line - North Side,Addison-North Main,1420,886,81,,,,,,,1,,,,,,,,0,0,0
2020,6,6/20/2020,16,Red Line - North Side,Addison-North Main,1420,735,81,1,,1,,,,,,,,,,,,0,0,0
2020,6,6/21/2020,16,Red Line - North Side,Addison-North Main,1420,585,76.5,,,1,,,,,,,,,,,,0,0,0
2020,6,6/22/2020,16,Red Line - North Side,Addison-North Main,1420,616,76,1,,1,,,,,,,,,,0,0,0,0,0
2020,6,6/23/2020,16,Red Line - North Side,Addison-North Main,1420,860,71,,,,,,,,,,,,,0,0,0,0,0
2020,6,6/24/2020,16,Red Line - North Side,Addison-North Main,1420,859,70,,,1,,,,,,,,,,0,0,0,0,0
2020,6,6/25/2020,16,Red Line - North Side,Addison-North Main,1420,934,73.5,,,,,,,,,,,,,0,0,0,0,0
2020,6,6/26/2020,16,Red Line - North Side,Addison-North Main,1420,932,77.5,1,,1,,,,,,,,,,,,0,0,0
2020,6,6/27/2020,16,Red Line - North Side,Addison-North Main,1420,926,80.5,1,,,,,,,,,,,,,,0,0,0
2020,6,6/28/2020,16,Red Line - North Side,Addison-North Main,1420,860,78,,,,,,,,,,,,,,,0,0,0
2020,6,6/29/2020,16,Red Line - North Side,Addison-North Main,1420,908,82.5,1,,1,,,,,,,,,,0,0,0,0,0
2020,6,6/30/2020,16,Red Line - North Side,Addison-North Main,1420,942,81,,,1,,,,,,,,,,0,0,0,0,0
2020,7,7/1/2020,16,Red Line - North Side,Addison-North Main,1420,997,81,,,,,,,,,,,,,0,0,0,0,0
2020,7,7/2/2020,16,Red Line - North Side,Addison-North Main,1420,1040,81,,,,,,,,,,,,,0,0,0,0,0
2020,7,7/3/2020,16,Red Line - North Side,Addison-North Main,1420,993,79,,,,,,,1,,,,,,,,0,0,0
2020,7,7/4/2020,16,Red Line - North Side,Addison-North Main,1420,837,81,,,,,,,1,,,,,,,,0,0,0
2020,7,7/5/2020,16,Red Line - North Side,Addison-North Main,1420,731,81.5,,,,,,,1,,,,,,,,0,0,0
2020,7,7/6/2020,16,Red Line - North Side,Addison-North Main,1420,932,85,,,,,,,,,,,,,0,0,0,0,0
2020,7,7/7/2020,16,Red Line - North Side,Addison-North Main,1420,957,84.5,,,1,,,,,,,,,,0,0,0,0,0
2020,7,7/8/2020,16,Red Line - North Side,Addison-North Main,1420,970,83.5,,,1,,,,,,,,,,0,0,0,0,0
2020,7,7/9/2020,16,Red Line - North Side,Addison-North Main,1420,991,82.5,1,,1,,,,,,,,,,0,0,0,0,0
2020,7,7/10/2020,16,Red Line - North Side,Addison-North Main,1420,1039,78.5,1,,,,,,,,,,,,,,0,0,0
2020,7,7/11/2020,16,Red Line - North Side,Addison-North Main,1420,982,77.5,,,,,,,,,,,,,,,0,0,0
2020,7,7/12/2020,16,Red Line - North Side,Addison-North Main,1420,787,73,,,,,,,,,,,,,,,0,0,0
2020,7,7/13/2020,16,Red Line - North Side,Addison-North Main,1420,1004,72.5,,,,,,,,,,,,,0,0,0,0,0
2020,7,7/14/2020,16,Red Line - North Side,Addison-North Main,1420,1085,76,,,,,,,,,,,,,0,0,0,0,0
2020,7,7/15/2020,16,Red Line - North Side,Addison-North Main,1420,1021,77.5,1,,,,,,,,,,,,0,0,0,0,0
2020,7,7/16/2020,16,Red Line - North Side,Addison-North Main,1420,1113,76.5,1,,,,,,,,,,,,0,0,0,0,0
2020,7,7/17/2020,16,Red Line - North Side,Addison-North Main,1420,1193,78,,,,,,,,,,,,,,,0,0,0
2020,7,7/18/2020,16,Red Line - North Side,Addison-North Main,1420,963,83.5,,,,,,,,,,,,,,,0,0,0
2020,7,7/19/2020,16,Red Line - North Side,Addison-North Main,1420,622,77,1,,1,,,,,,,,,,,,0,0,0
2020,7,7/20/2020,16,Red Line - North Side,Addison-North Main,1420,1036,77,,,,,,,,,,,,,0,0,0,0,0
2020,7,7/21/2020,16,Red Line - North Side,Addison-North Main,1420,999,77,,,,,,,,,,,,,0,0,0,0,0
2020,7,7/22/2020,16,Red Line - North Side,Addison-North Main,1420,1047,79,,,,,,,,,,,,,0,0,0,0,0
2020,7,7/23/2020,16,Red Line - North Side,Addison-North Main,1420,1087,73,,,,,,,,,,,,,0,0,0,0,0
2020,7,7/24/2020,16,Red Line - North Side,Addison-North Main,1420,1360,75.5,,,,,,,,,,Milwaukee Brewers @ Chicago Cubs,,,,,0,0,0
2020,7,7/25/2020,16,Red Line - North Side,Addison-North Main,1420,1166,79.5,,,,,,,1,,,Milwaukee Brewers @ Chicago Cubs,,,,,0,0,0
2020,7,7/26/2020,16,Red Line - North Side,Addison-North Main,1420,814,85,,,,,,,,,,Milwaukee Brewers @ Chicago Cubs,,,,,0,0,0
2020,7,7/27/2020,16,Red Line - North Side,Addison-North Main,1420,930,79,1,,,,,,,,,,,,0,0,0,0,0
2020,7,7/28/2020,16,Red Line - North Side,Addison-North Main,1420,998,78.5,,,,,,,,,,,,,0,0,0,0,0
2020,7,7/29/2020,16,Red Line - North Side,Addison-North Main,1420,1043,81.5,,,,,,,,,,,,,0,0,0,0,0
2020,7,7/30/2020,16,Red Line - North Side,Addison-North Main,1420,1094,77.5,,,,,,,,,,,,,0,0,0,0,0
2020,7,7/31/2020,16,Red Line - North Side,Addison-North Main,1420,1243,75.5,,,,,,,,,,Pittsburgh Pirates @ Chicago Cubs,,,,,0,0,0
2020,8,8/1/2020,16,Red Line - North Side,Addison-North Main,1420,1101,72,1,,,,,,,,,Pittsburgh Pirates @ Chicago Cubs,,,,,0,0,0
2020,8,8/2/2020,16,Red Line - North Side,Addison-North Main,1420,802,75,1,,1,,,,,,,Pittsburgh Pirates @ Chicago Cubs,,,,,0,0,0
2020,8,8/3/2020,16,Red Line - North Side,Addison-North Main,1420,1046,69,,,,,,,,,,Kansas City Royals @ Chicago Cubs,,,0,0,0,0,0
2020,8,8/4/2020,16,Red Line - North Side,Addison-North Main,1420,1132,66.5,,,,,,,,,,Kansas City Royals @ Chicago Cubs,,,0,0,0,0,0
2020,8,8/5/2020,16,Red Line - North Side,Addison-North Main,1420,1158,66.5,,,,,,,,,,,,,0,0,0,0,0
2020,8,8/6/2020,16,Red Line - North Side,Addison-North Main,1420,1180,72.5,,,,,,,,,,,,,0,0,0,0,0
2020,8,8/7/2020,16,Red Line - North Side,Addison-North Main,1420,1260,73,,,,,,,,,,,,,,,0,0,0
2020,8,8/8/2020,16,Red Line - North Side,Addison-North Main,1420,1075,77,,,,,,,,,,,,,,,0,0,0
2020,8,8/9/2020,16,Red Line - North Side,Addison-North Main,1420,820,81,,,1,,,,,,,,,,,,0,0,0
2020,8,8/10/2020,16,Red Line - North Side,Addison-North Main,1420,755,79.5,1,,1,,,,,,,,,,0,0,0,0,0
2020,8,8/11/2020,16,Red Line - North Side,Addison-North Main,1420,1055,74,,,,,,,,,,,,,0,0,0,0,0
2020,8,8/12/2020,16,Red Line - North Side,Addison-North Main,1420,1127,73,,,,,,,,,,,,,0,0,0,0,0
2020,8,8/13/2020,16,Red Line - North Side,Addison-North Main,1420,1123,77,,,,,,,,,,Milwaukee Brewers @ Chicago Cubs,,,0,0,0,0,0
2020,8,8/14/2020,16,Red Line - North Side,Addison-North Main,1420,1197,79.5,,,,,,,,,,Milwaukee Brewers @ Chicago Cubs,,,,,0,0,0
2020,8,8/15/2020,16,Red Line - North Side,Addison-North Main,1420,994,79.5,,,1,,,,,,,Milwaukee Brewers @ Chicago Cubs,,,,,0,0,0
2020,8,8/16/2020,16,Red Line - North Side,Addison-North Main,1420,762,74,,,,,,,,,,Milwaukee Brewers @ Chicago Cubs,,,,,0,0,0
2020,8,8/17/2020,16,Red Line - North Side,Addison-North Main,1420,1066,76.5,,,,,,,,,,St. Louis Cardinals @ Chicago Cubs,,,0,0,0,0,0
2020,8,8/18/2020,16,Red Line - North Side,Addison-North Main,1420,1108,72,,,,,,,,,,St. Louis Cardinals @ Chicago Cubs,,,0,0,0,0,0
2020,8,8/19/2020,16,Red Line - North Side,Addison-North Main,1420,1160,70,,,,,,,,,,St. Louis Cardinals @ Chicago Cubs,,,0,0,0,0,0
2020,8,8/20/2020,16,Red Line - North Side,Addison-North Main,1420,1141,73.5,,,,,,,,,,,,,0,0,0,0,0
2020,8,8/21/2020,16,Red Line - North Side,Addison-North Main,1420,1244,76,,,,,,,,,,Chicago White Sox @ Chicago Cubs,,,,,0,0,0
2020,8,8/22/2020,16,Red Line - North Side,Addison-North Main,1420,978,77.5,,,,,,,,,,Chicago White Sox @ Chicago Cubs,,,,,0,0,0
2020,8,8/23/2020,16,Red Line - North Side,Addison-North Main,1420,739,80,,,1,,,,,,,Chicago White Sox @ Chicago Cubs,,,,,0,0,0
2020,8,8/24/2020,16,Red Line - North Side,Addison-North Main,1420,1027,84,,,,,,,,,,,,,0,0,0,0,0
2020,8,8/25/2020,16,Red Line - North Side,Addison-North Main,1420,1112,83.5,,,,,,,,,,,,,0,0,0,0,0
2020,8,8/26/2020,16,Red Line - North Side,Addison-North Main,1420,1072,84.5,,,,,,,,,,,,,0,0,0,0,0
2020,8,8/27/2020,16,Red Line - North Side,Addison-North Main,1420,1106,85.5,,,,,,,,,,,,,0,0,0,0,0
2020,8,8/28/2020,16,Red Line - North Side,Addison-North Main,1420,1254,85.5,1,,1,,,,,,,,,,,,0,0,0
2020,8,8/29/2020,16,Red Line - North Side,Addison-North Main,1420,1070,76,,,,,,,,,,,,,,,0,0,0
2020,8,8/30/2020,16,Red Line - North Side,Addison-North Main,1420,832,71,,,,,,,,,,,,,,,0,0,0
2020,8,8/31/2020,16,Red Line - North Side,Addison-North Main,1420,1060,75,1,,,,,,,,,,,,0,0,0,0,0
2020,9,9/1/2020,16,Red Line - North Side,Addison-North Main,1420,1068,71.5,1,,1,,,,,,,,,,0,0,0,0,0
2020,9,9/2/2020,16,Red Line - North Side,Addison-North Main,1420,1215,79,,,,,,,,,,,,,0,0,0,0,0
2020,9,9/3/2020,16,Red Line - North Side,Addison-North Main,1420,1233,76.5,,,,,,,,,,,,,0,0,0,0,0
2020,9,9/4/2020,16,Red Line - North Side,Addison-North Main,1420,1355,68,,,,,,,,,,St. Louis Cardinals @ Chicago Cubs,,,,,0,0,0
2020,9,9/5/2020,16,Red Line - North Side,Addison-North Main,1420,1441,73.5,,,,,,,,,,St. Louis Cardinals @ Chicago Cubs,,,,,0,0,0
2020,9,9/6/2020,16,Red Line - North Side,Addison-North Main,1420,979,70.5,,,1,,,,,,,St. Louis Cardinals @ Chicago Cubs,,,,,0,0,0
2020,9,9/7/2020,16,Red Line - North Side,Addison-North Main,1420,871,72,1,,1,,,,,,,St. Louis Cardinals @ Chicago Cubs,,,0,0,0,0,0
2020,9,9/8/2020,16,Red Line - North Side,Addison-North Main,1420,1132,64,1,,1,,,,,,,Cincinnati Reds @ Chicago Cubs,,,0,0,0,0,0
2020,9,9/9/2020,16,Red Line - North Side,Addison-North Main,1420,1257,63.5,1,,1,,,,1,,,Cincinnati Reds @ Chicago Cubs,,,0,0,0,0,0
2020,9,9/10/2020,16,Red Line - North Side,Addison-North Main,1420,1257,63,1,,,,,,,,,Cincinnati Reds @ Chicago Cubs,,,0,0,0,0,0
2020,9,9/11/2020,16,Red Line - North Side,Addison-North Main,1420,1309,65.5,1,,,,,,1,,,,,,,,0,0,0
2020,9,9/12/2020,16,Red Line - North Side,Addison-North Main,1420,1092,68,1,,,,,,1,,,,,,,,0,0,0
2020,9,9/13/2020,16,Red Line - North Side,Addison-North Main,1420,909,68.5,1,,,,,,1,,,,,,,,0,0,0
2020,9,9/14/2020,16,Red Line - North Side,Addison-North Main,1420,1189,66,1,,,,,,,,,,,,0,0,0,0,0
2020,9,9/15/2020,16,Red Line - North Side,Addison-North Main,1420,1301,68.5,,,,,,,,,,Cleveland Indians @ Chicago Cubs,,,0,0,0,0,0
2020,9,9/16/2020,16,Red Line - North Side,Addison-North Main,1420,1303,71,,,,,,,,,,Cleveland Indians @ Chicago Cubs,,,0,0,0,0,0
2020,9,9/17/2020,16,Red Line - North Side,Addison-North Main,1420,1281,65,,,,,,,,,,,,,0,0,0,0,0
2020,9,9/18/2020,16,Red Line - North Side,Addison-North Main,1420,1494,55.5,,,,,,,,,,Minnesota Twins @ Chicago Cubs,,,,,0,0,0
2020,9,9/19/2020,16,Red Line - North Side,Addison-North Main,1420,1363,56,,,,,,,,,,Minnesota Twins @ Chicago Cubs,,,,,0,0,0
2020,9,9/20/2020,16,Red Line - North Side,Addison-North Main,1420,1005,61.5,,,,,,,,,,Minnesota Twins @ Chicago Cubs,,,,,0,0,0
2020,9,9/21/2020,16,Red Line - North Side,Addison-North Main,1420,1207,63.5,,,,,,,,,,,,,0,0,0,0,0
2020,9,9/22/2020,16,Red Line - North Side,Addison-North Main,1420,1282,67,,,,,,,,,,,,,0,0,0,0,0
2020,9,9/23/2020,16,Red Line - North Side,Addison-North Main,1420,1240,68.5,,,,,,,,,,,,,0,0,0,0,0
2020,9,9/24/2020,16,Red Line - North Side,Addison-North Main,1420,1305,67.5,,,,,,,,,,,,,0,0,0,0,0
2020,9,9/25/2020,16,Red Line - North Side,Addison-North Main,1420,1538,70,,,,,,,,,,,,,,,0,0,0
2020,9,9/26/2020,16,Red Line - North Side,Addison-North Main,1420,1364,70.5,1,,,,,,1,,,,,,,,0,0,0
2020,9,9/27/2020,16,Red Line - North Side,Addison-North Main,1420,1044,66,1,,,,,,,,,,,,,,0,0,0
2020,9,9/28/2020,16,Red Line - North Side,Addison-North Main,1420,1128,57,1,,,,,,,,,,,,0,0,0,0,0
2020,9,9/29/2020,16,Red Line - North Side,Addison-North Main,1420,1198,53,,,,,,,,,,,,,0,0,0,0,0
2020,9,9/30/2020,16,Red Line - North Side,Addison-North Main,1420,1314,59.5,,,,,,,,,,Miami Marlins @ Chicago Cubs,,,0,0,0,0,0
2020,10,10/1/2020,16,Red Line - North Side,Addison-North Main,1420,1313,52,1,,,,,,,,,,,,0,0,0,0,0
2020,10,10/2/2020,16,Red Line - North Side,Addison-North Main,1420,1557,49.5,,,,,,,,,,Miami Marlins @ Chicago Cubs,,,,,0,0,0
2020,10,10/3/2020,16,Red Line - North Side,Addison-North Main,1420,1172,51.5,1,,,,,,,,,,,,,,0,0,0
2020,10,10/4/2020,16,Red Line - North Side,Addison-North Main,1420,738,48.5,,,,,,,,,,,,,,,0,0,0
2020,10,10/5/2020,16,Red Line - North Side,Addison-North Main,1420,1201,49.5,,,,,,,,,,,,,0,0,0,0,0
2020,10,10/6/2020,16,Red Line - North Side,Addison-North Main,1420,1241,63,,,,,,,,,,,,,0,0,0,0,0
2020,10,10/7/2020,16,Red Line - North Side,Addison-North Main,1420,1292,65.5,,,,,,,,,,,,,0,0,0,0,0
2020,10,10/8/2020,16,Red Line - North Side,Addison-North Main,1420,1313,60,,,,,,,,,,,,,0,0,0,0,0
2020,10,10/9/2020,16,Red Line - North Side,Addison-North Main,1420,1435,66.5,,,,,,,1,,,,,,,,0,0,0
2020,10,10/10/2020,16,Red Line - North Side,Addison-North Main,1420,1087,67.5,,,,,,,,,,,,,,,0,0,0
2020,10,10/11/2020,16,Red Line - North Side,Addison-North Main,1420,764,62.5,,,,,,,,,,,,,,,0,0,0
2020,10,10/12/2020,16,Red Line - North Side,Addison-North Main,1420,1115,57,1,,1,,,,1,,,,,,0,0,0,0,0
2020,10,10/13/2020,16,Red Line - North Side,Addison-North Main,1420,1251,58.5,,,,,,,,,,,,,0,0,0,0,0
2020,10,10/14/2020,16,Red Line - North Side,Addison-North Main,1420,1274,62.5,,,,,,,,,,,,,0,0,0,0,0
2020,10,10/15/2020,16,Red Line - North Side,Addison-North Main,1420,1323,53,,,,,,,,,,,,,0,0,0,0,0
2020,10,10/16/2020,16,Red Line - North Side,Addison-North Main,1420,1491,45.5,,,,,,,,,,,,,,,0,0,0
2020,10,10/17/2020,16,Red Line - North Side,Addison-North Main,1420,1307,51.5,,,,,,,,,,,,,,,0,0,0
2020,10,10/18/2020,16,Red Line - North Side,Addison-North Main,1420,860,49.5,1,,,,,,,,,,,,,,0,0,0
2020,10,10/19/2020,16,Red Line - North Side,Addison-North Main,1420,1092,46,1,,,,,,,,,,,,0,0,0,0,0
2020,10,10/20/2020,16,Red Line - North Side,Addison-North Main,1420,1242,49,1,,1,,,,1,,,,,,0,0,0,0,0
2020,10,10/21/2020,16,Red Line - North Side,Addison-North Main,1420,1157,52,1,,1,,,,,,,,,,0,0,0,0,0
2020,10,10/22/2020,16,Red Line - North Side,Addison-North Main,1420,1252,63.5,1,,1,,,,1,,,,,,0,0,0,0,0
2020,10,10/23/2020,16,Red Line - North Side,Addison-North Main,1420,1337,55.5,1,,1,,,,,,,,,,,,0,0,0
2020,10,10/24/2020,16,Red Line - North Side,Addison-North Main,1420,1314,41,,,,,,,,,,,,,,,0,0,0
2020,10,10/25/2020,16,Red Line - North Side,Addison-North Main,1420,868,44.5,1,,,,,,,,,,,,,,0,0,0
2020,10,10/26/2020,16,Red Line - North Side,Addison-North Main,1420,1072,38,1,,,,,,,,,,,,0,0,0,0,0
2020,10,10/27/2020,16,Red Line - North Side,Addison-North Main,1420,1160,35,1,,,1,,,,,,,,,0,0,0,0,0
2020,10,10/28/2020,16,Red Line - North Side,Addison-North Main,1420,1240,41.5,,,,,,,,,,,,,0,0,0,0,0
2020,10,10/29/2020,16,Red Line - North Side,Addison-North Main,1420,1276,43,,,,,,,,,,,,,0,0,0,0,0
