YEAR,MONTH,SERVICE_DATE,SORT_ALL,BRANCH,STATION,station_id,RIDES
2019,7,7/25/2019,16,Red Line - North Side,Addison-North Main,1420,6479
2019,7,7/26/2019,16,Red Line - North Side,Addison-North Main,1420,6776
2019,7,7/27/2019,16,Red Line - North Side,Addison-North Main,1420,6887
2019,7,7/28/2019,16,Red Line - North Side,Addison-North Main,1420,4017
2019,7,7/29/2019,16,Red Line - North Side,Addison-North Main,1420,5699
2019,7,7/30/2019,16,Red Line - North Side,Addison-North Main,1420,6709
2019,7,7/31/2019,16,Red Line - North Side,Addison-North Main,1420,6521
2019,8,8/1/2019,16,Red Line - North Side,Addison-North Main,1420,7267
2019,8,8/2/2019,16,Red Line - North Side,Addison-North Main,1420,17102
2019,8,8/3/2019,16,Red Line - North Side,Addison-North Main,1420,14590
2019,8,8/4/2019,16,Red Line - North Side,Addison-North Main,1420,12997
2019,8,8/5/2019,16,Red Line - North Side,Addison-North Main,1420,14351
2019,8,8/6/2019,16,Red Line - North Side,Addison-North Main,1420,14974
2019,8,8/7/2019,16,Red Line - North Side,Addison-North Main,1420,15712
2019,8,8/8/2019,16,Red Line - North Side,Addison-North Main,1420,6718
2019,8,8/9/2019,16,Red Line - North Side,Addison-North Main,1420,7016
2019,8,8/10/2019,16,Red Line - North Side,Addison-North Main,1420,8356
2019,8,8/11/2019,16,Red Line - North Side,Addison-North Main,1420,6494
2019,8,8/12/2019,16,Red Line - North Side,Addison-North Main,1420,5935
2019,8,8/13/2019,16,Red Line - North Side,Addison-North Main,1420,6126
2019,8,8/14/2019,16,Red Line - North Side,Addison-North Main,1420,6284
2019,8,8/15/2019,16,Red Line - North Side,Addison-North Main,1420,6380
2019,8,8/16/2019,16,Red Line - North Side,Addison-North Main,1420,6254
2019,8,8/17/2019,16,Red Line - North Side,Addison-North Main,1420,4739
2019,8,8/18/2019,16,Red Line - North Side,Addison-North Main,1420,3606
2019,8,8/19/2019,16,Red Line - North Side,Addison-North Main,1420,5901
2019,8,8/20/2019,16,Red Line - North Side,Addison-North Main,1420,12577
2019,8,8/21/2019,16,Red Line - North Side,Addison-North Main,1420,13707
2019,8,8/22/2019,16,Red Line - North Side,Addison-North Main,1420,13996
2019,8,8/23/2019,16,Red Line - North Side,Addison-North Main,1420,15812
2019,8,8/24/2019,16,Red Line - North Side,Addison-North Main,1420,13890
2019,8,8/25/2019,16,Red Line - North Side,Addison-North Main,1420,11713
2019,8,8/26/2019,16,Red Line - North Side,Addison-North Main,1420,5651
2019,8,8/27/2019,16,Red Line - North Side,Addison-North Main,1420,6127
2019,8,8/28/2019,16,Red Line - North Side,Addison-North Main,1420,6170
2019,8,8/29/2019,16,Red Line - North Side,Addison-North Main,1420,6471
2019,8,8/30/2019,16,Red Line - North Side,Addison-North Main,1420,14335
2019,8,8/31/2019,16,Red Line - North Side,Addison-North Main,1420,10152
2019,9,9/1/2019,16,Red Line - North Side,Addison-North Main,1420,12842
2019,9,9/2/2019,16,Red Line - North Side,Addison-North Main,1420,10547
2019,9,9/3/2019,16,Red Line - North Side,Addison-North Main,1420,11864
2019,9,9/4/2019,16,Red Line - North Side,Addison-North Main,1420,6813
2019,9,9/5/2019,16,Red Line - North Side,Addison-North Main,1420,6963
2019,9,9/6/2019,16,Red Line - North Side,Addison-North Main,1420,6764
2019,9,9/7/2019,16,Red Line - North Side,Addison-North Main,1420,4952
2019,9,9/8/2019,16,Red Line - North Side,Addison-North Main,1420,3536
2019,9,9/9/2019,16,Red Line - North Side,Addison-North Main,1420,6226
2019,9,9/10/2019,16,Red Line - North Side,Addison-North Main,1420,6551
2019,9,9/11/2019,16,Red Line - North Side,Addison-North Main,1420,6764
2019,9,9/12/2019,16,Red Line - North Side,Addison-North Main,1420,7202
2019,9,9/13/2019,16,Red Line - North Side,Addison-North Main,1420,15293
2019,9,9/14/2019,16,Red Line - North Side,Addison-North Main,1420,13269
2019,9,9/15/2019,16,Red Line - North Side,Addison-North Main,1420,10729
2019,9,9/16/2019,16,Red Line - North Side,Addison-North Main,1420,12450
2019,9,9/17/2019,16,Red Line - North Side,Addison-North Main,1420,12695
2019,9,9/18/2019,16,Red Line - North Side,Addison-North Main,1420,13842
2019,9,9/19/2019,16,Red Line - North Side,Addison-North Main,1420,14153
2019,9,9/20/2019,16,Red Line - North Side,Addison-North Main,1420,16514
