YEAR,MONTH,SERVICE_DATE,SORT_ALL,BRANCH,STATION,RIDES
2020,1,2020-01-08,185.0,Orange Line,Midway Airport,6797
2020,1,2020-01-09,55.0,Blue Line - O'Hare,O'Hare Airport,9548
2020,1,2020-01-09,185.0,Orange Line,Midway Airport,7014
2020,1,2020-01-10,55.0,Blue Line - O'Hare,O'Hare Airport,9484
2020,1,2020-01-10,185.0,Orange Line,Midway Airport,6859
2020,1,2020-01-11,55.0,Blue Line - O'Hare,O'Hare Airport,6140
2020,1,2020-01-11,185.0,Orange Line,Midway Airport,2551
2020,1,2020-01-12,55.0,Blue Line - O'Hare,O'Hare Airport,8648
2020,1,2020-01-12,185.0,Orange Line,Midway Airport,2385
2020,1,2020-01-13,55.0,Blue Line - O'Hare,O'Hare Airport,9471
2020,1,2020-01-13,185.0,Orange Line,Midway Airport,7517
2020,1,2020-01-14,55.0,Blue Line - O'Hare,O'Hare Airport,8154
2020,1,2020-01-14,185.0,Orange Line,Midway Airport,7413
2020,1,2020-01-15,55.0,Blue Line - O'Hare,O'Hare Airport,8008
2020,1,2020-01-15,185.0,Orange Line,Midway Airport,7459
2020,1,2020-01-16,55.0,Blue Line - O'Hare,O'Hare Airport,9131
2020,1,2020-01-16,185.0,Orange Line,Midway Airport,7657
2020,1,2020-01-17,55.0,Blue Line - O'Hare,O'Hare Airport,11557
2020,1,2020-01-17,185.0,Orange Line,Midway Airport,7267
2020,1,2020-01-18,55.0,Blue Line - O'Hare,O'Hare Airport,8042
2020,1,2020-01-18,185.0,Orange Line,Midway Airport,2767
2020,1,2020-01-19,55.0,Blue Line - O'Hare,O'Hare Airport,7142
2020,1,2020-01-19,185.0,Orange Line,Midway Airport,1856
2020,1,2020-01-20,55.0,Blue Line - O'Hare,O'Hare Airport,9566
2020,1,2020-01-20,185.0,Orange Line,Midway Airport,4627
2020,1,2020-01-21,55.0,Blue Line - O'Hare,O'Hare Airport,9241
2020,1,2020-01-21,185.0,Orange Line,Midway Airport,7743
2020,1,2020-01-22,55.0,Blue Line - O'Hare,O'Hare Airport,8213
2020,1,2020-01-22,185.0,Orange Line,Midway Airport,7387
2020,1,2020-01-23,55.0,Blue Line - O'Hare,O'Hare Airport,8911
2020,1,2020-01-23,185.0,Orange Line,Midway Airport,7570
2020,1,2020-01-24,55.0,Blue Line - O'Hare,O'Hare Airport,9867
2020,1,2020-01-24,185.0,Orange Line,Midway Airport,6898
2020,1,2020-01-25,55.0,Blue Line - O'Hare,O'Hare Airport,6933
2020,1,2020-01-25,185.0,Orange Line,Midway Airport,2687
2020,1,2020-01-26,55.0,Blue Line - O'Hare,O'Hare Airport,8123
2020,1,2020-01-26,185.0,Orange Line,Midway Airport,2225
2020,1,2020-01-27,55.0,Blue Line - O'Hare,O'Hare Airport,8992
2020,1,2020-01-27,185.0,Orange Line,Midway Airport,7519
2020,1,2020-01-28,55.0,Blue Line - O'Hare,O'Hare Airport,7926
2020,1,2020-01-28,185.0,Orange Line,Midway Airport,7535
2020,1,2020-01-29,55.0,Blue Line - O'Hare,O'Hare Airport,7802
2020,1,2020-01-29,185.0,Orange Line,Midway Airport,7455
2020,1,2020-01-30,55.0,Blue Line - O'Hare,O'Hare Airport,8739
2020,1,2020-01-30,185.0,Orange Line,Midway Airport,7628
2020,1,2020-01-31,55.0,Blue Line - O'Hare,O'Hare Airport,9256
2020,1,2020-01-31,185.0,Orange Line,Midway Airport,7102
2020,2,2020-02-01,55.0,Blue Line - O'Hare,O'Hare Airport,6961
2020,2,2020-02-01,185.0,Orange Line,Midway Airport,2685
2020,2,2020-02-02,55.0,Blue Line - O'Hare,O'Hare Airport,7978
2020,2,2020-02-02,185.0,Orange Line,Midway Airport,2453
2020,2,2020-02-03,55.0,Blue Line - O'Hare,O'Hare Airport,9120
2020,2,2020-02-03,185.0,Orange Line,Midway Airport,7668
2020,2,2020-02-04,55.0,Blue Line - O'Hare,O'Hare Airport,7816
2020,2,2020-02-04,185.0,Orange Line,Midway Airport,7471
2020,2,2020-02-05,55.0,Blue Line - O'Hare,O'Hare Airport,8016
2020,2,2020-02-05,185.0,Orange Line,Midway Airport,7358
2020,2,2020-02-06,55.0,Blue Line - O'Hare,O'Hare Airport,8511
2020,2,2020-02-06,185.0,Orange Line,Midway Airport,7445
2020,2,2020-02-07,55.0,Blue Line - O'Hare,O'Hare Airport,9283
2020,2,2020-02-07,185.0,Orange Line,Midway Airport,7155
2020,2,2020-02-08,55.0,Blue Line - O'Hare,O'Hare Airport,7015
2020,2,2020-02-08,185.0,Orange Line,Midway Airport,2809
2020,2,2020-02-09,55.0,Blue Line - O'Hare,O'Hare Airport,7668
2020,2,2020-02-09,185.0,Orange Line,Midway Airport,2155
2020,2,2020-02-10,55.0,Blue Line - O'Hare,O'Hare Airport,9523
2020,2,2020-02-10,185.0,Orange Line,Midway Airport,7586
2020,2,2020-02-11,55.0,Blue Line - O'Hare,O'Hare Airport,8407
2020,2,2020-02-11,185.0,Orange Line,Midway Airport,7577
2020,2,2020-02-12,55.0,Blue Line - O'Hare,O'Hare Airport,8237
2020,2,2020-02-12,185.0,Orange Line,Midway Airport,7210
2020,2,2020-02-13,55.0,Blue Line - O'Hare,O'Hare Airport,9036
2020,2,2020-02-13,185.0,Orange Line,Midway Airport,7406
2020,2,2020-02-14,55.0,Blue Line - O'Hare,O'Hare Airport,10636
2020,2,2020-02-14,185.0,Orange Line,Midway Airport,7115
2020,2,2020-02-15,55.0,Blue Line - O'Hare,O'Hare Airport,7409
2020,2,2020-02-15,185.0,Orange Line,Midway Airport,2743
2020,2,2020-02-16,55.0,Blue Line - O'Hare,O'Hare Airport,8184
2020,2,2020-02-16,185.0,Orange Line,Midway Airport,2460
2020,2,2020-02-17,55.0,Blue Line - O'Hare,O'Hare Airport,9540
2020,2,2020-02-17,185.0,Orange Line,Midway Airport,5473
2020,2,2020-02-18,55.0,Blue Line - O'Hare,O'Hare Airport,9099
2020,2,2020-02-18,185.0,Orange Line,Midway Airport,7604
2020,2,2020-02-19,55.0,Blue Line - O'Hare,O'Hare Airport,8599
2020,2,2020-02-19,185.0,Orange Line,Midway Airport,7534
2020,2,2020-02-20,55.0,Blue Line - O'Hare,O'Hare Airport,9259
2020,2,2020-02-20,185.0,Orange Line,Midway Airport,7536
2020,2,2020-02-21,55.0,Blue Line - O'Hare,O'Hare Airport,9679
2020,2,2020-02-21,185.0,Orange Line,Midway Airport,7496
2020,2,2020-02-22,55.0,Blue Line - O'Hare,O'Hare Airport,7116
2020,2,2020-02-22,185.0,Orange Line,Midway Airport,2832
2020,2,2020-02-23,55.0,Blue Line - O'Hare,O'Hare Airport,8548
2020,2,2020-02-23,185.0,Orange Line,Midway Airport,2583
2020,2,2020-02-24,55.0,Blue Line - O'Hare,O'Hare Airport,9338
2020,2,2020-02-24,185.0,Orange Line,Midway Airport,7561
2020,2,2020-02-25,55.0,Blue Line - O'Hare,O'Hare Airport,8078
2020,2,2020-02-25,185.0,Orange Line,Midway Airport,7328
2020,2,2020-02-26,55.0,Blue Line - O'Hare,O'Hare Airport,8051
2020,2,2020-02-26,185.0,Orange Line,Midway Airport,7202
2020,2,2020-02-27,55.0,Blue Line - O'Hare,O'Hare Airport,9105
2020,2,2020-02-27,185.0,Orange Line,Midway Airport,7311
2020,2,2020-02-28,55.0,Blue Line - O'Hare,O'Hare Airport,10072
2020,2,2020-02-28,185.0,Orange Line,Midway Airport,7237
2020,2,2020-02-29,55.0,Blue Line - O'Hare,O'Hare Airport,7510
2020,2,2020-02-29,185.0,Orange Line,Midway Airport,2831
2020,3,2020-03-01,55.0,Blue Line - O'Hare,O'Hare Airport,8696
2020,3,2020-03-01,185.0,Orange Line,Midway Airport,2646
2020,3,2020-03-02,55.0,Blue Line - O'Hare,O'Hare Airport,9597
2020,3,2020-03-02,185.0,Orange Line,Midway Airport,7413
2020,3,2020-03-03,55.0,Blue Line - O'Hare,O'Hare Airport,8442
2020,3,2020-03-03,185.0,Orange Line,Midway Airport,7503
2020,3,2020-03-04,55.0,Blue Line - O'Hare,O'Hare Airport,8325
2020,3,2020-03-04,185.0,Orange Line,Midway Airport,7605
2020,3,2020-03-05,55.0,Blue Line - O'Hare,O'Hare Airport,9327
2020,3,2020-03-05,185.0,Orange Line,Midway Airport,7704
2020,3,2020-03-06,55.0,Blue Line - O'Hare,O'Hare Airport,9802
2020,3,2020-03-06,185.0,Orange Line,Midway Airport,7180
2020,3,2020-03-07,55.0,Blue Line - O'Hare,O'Hare Airport,7521
2020,3,2020-03-07,185.0,Orange Line,Midway Airport,3133
2020,3,2020-03-08,55.0,Blue Line - O'Hare,O'Hare Airport,8927
2020,3,2020-03-08,185.0,Orange Line,Midway Airport,2619
2020,3,2020-03-09,55.0,Blue Line - O'Hare,O'Hare Airport,9215
2020,3,2020-03-09,185.0,Orange Line,Midway Airport,7089
2020,3,2020-03-10,55.0,Blue Line - O'Hare,O'Hare Airport,8168
2020,3,2020-03-10,185.0,Orange Line,Midway Airport,7265
2020,3,2020-03-11,55.0,Blue Line - O'Hare,O'Hare Airport,7749
2020,3,2020-03-11,185.0,Orange Line,Midway Airport,6996
2020,3,2020-03-12,55.0,Blue Line - O'Hare,O'Hare Airport,8430
2020,3,2020-03-12,185.0,Orange Line,Midway Airport,6955
2020,3,2020-03-13,55.0,Blue Line - O'Hare,O'Hare Airport,8556
2020,3,2020-03-13,185.0,Orange Line,Midway Airport,6109
2020,3,2020-03-14,55.0,Blue Line - O'Hare,O'Hare Airport,5717
2020,3,2020-03-14,185.0,Orange Line,Midway Airport,2093
2020,3,2020-03-15,55.0,Blue Line - O'Hare,O'Hare Airport,6149
2020,3,2020-03-15,185.0,Orange Line,Midway Airport,1523
2020,3,2020-03-16,55.0,Blue Line - O'Hare,O'Hare Airport,6138
2020,3,2020-03-16,185.0,Orange Line,Midway Airport,3640
2020,3,2020-03-17,55.0,Blue Line - O'Hare,O'Hare Airport,5282
2020,3,2020-03-17,185.0,Orange Line,Midway Airport,2811
2020,3,2020-03-18,55.0,Blue Line - O'Hare,O'Hare Airport,4983
2020,3,2020-03-18,185.0,Orange Line,Midway Airport,2231
2020,3,2020-03-19,55.0,Blue Line - O'Hare,O'Hare Airport,4924
2020,3,2020-03-19,185.0,Orange Line,Midway Airport,1959
2020,3,2020-03-20,55.0,Blue Line - O'Hare,O'Hare Airport,4312
2020,3,2020-03-20,185.0,Orange Line,Midway Airport,1802
2020,3,2020-03-21,55.0,Blue Line - O'Hare,O'Hare Airport,3499
2020,3,2020-03-21,185.0,Orange Line,Midway Airport,743
2020,3,2020-03-22,55.0,Blue Line - O'Hare,O'Hare Airport,3139
2020,3,2020-03-22,185.0,Orange Line,Midway Airport,450
2020,3,2020-03-23,55.0,Blue Line - O'Hare,O'Hare Airport,3253
2020,3,2020-03-23,185.0,Orange Line,Midway Airport,1238
2020,3,2020-03-24,55.0,Blue Line - O'Hare,O'Hare Airport,3233
2020,3,2020-03-24,185.0,Orange Line,Midway Airport,1238
2020,3,2020-03-25,55.0,Blue Line - O'Hare,O'Hare Airport,2987
2020,3,2020-03-25,185.0,Orange Line,Midway Airport,1253
2020,3,2020-03-26,55.0,Blue Line - O'Hare,O'Hare Airport,2917
2020,3,2020-03-26,185.0,Orange Line,Midway Airport,1218
2020,3,2020-03-27,55.0,Blue Line - O'Hare,O'Hare Airport,2744
2020,3,2020-03-27,185.0,Orange Line,Midway Airport,1197
2020,3,2020-03-28,55.0,Blue Line - O'Hare,O'Hare Airport,2307
2020,3,2020-03-28,185.0,Orange Line,Midway Airport,673
2020,3,2020-03-29,55.0,Blue Line - O'Hare,O'Hare Airport,2282
2020,3,2020-03-29,185.0,Orange Line,Midway Airport,551
2020,3,2020-03-30,55.0,Blue Line - O'Hare,O'Hare Airport,2530
2020,3,2020-03-30,185.0,Orange Line,Midway Airport,1163
2020,3,2020-03-31,55.0,Blue Line - O'Hare,O'Hare Airport,2343
2020,3,2020-03-31,185.0,Orange Line,Midway Airport,1179
2020,4,2020-04-01,55.0,Blue Line - O'Hare,O'Hare Airport,2270
2020,4,2020-04-01,185.0,Orange Line,Midway Airport,1151
2020,4,2020-04-02,55.0,Blue Line - O'Hare,O'Hare Airport,2233
2020,4,2020-04-02,185.0,Orange Line,Midway Airport,1182
2020,4,2020-04-03,55.0,Blue Line - O'Hare,O'Hare Airport,2131
2020,4,2020-04-03,185.0,Orange Line,Midway Airport,1100
2020,4,2020-04-04,55.0,Blue Line - O'Hare,O'Hare Airport,1902
2020,4,2020-04-04,185.0,Orange Line,Midway Airport,652
2020,4,2020-04-05,55.0,Blue Line - O'Hare,O'Hare Airport,1892
2020,4,2020-04-05,185.0,Orange Line,Midway Airport,484
2020,4,2020-04-06,55.0,Blue Line - O'Hare,O'Hare Airport,2075
2020,4,2020-04-06,185.0,Orange Line,Midway Airport,1040
2020,4,2020-04-07,55.0,Blue Line - O'Hare,O'Hare Airport,2050
2020,4,2020-04-07,185.0,Orange Line,Midway Airport,1109
2020,4,2020-04-08,55.0,Blue Line - O'Hare,O'Hare Airport,1956
2020,4,2020-04-08,185.0,Orange Line,Midway Airport,1037
2020,4,2020-04-09,55.0,Blue Line - O'Hare,O'Hare Airport,1998
2020,4,2020-04-09,185.0,Orange Line,Midway Airport,1054
2020,4,2020-04-10,55.0,Blue Line - O'Hare,O'Hare Airport,1975
2020,4,2020-04-10,185.0,Orange Line,Midway Airport,939
2020,4,2020-04-11,55.0,Blue Line - O'Hare,O'Hare Airport,1692
2020,4,2020-04-11,185.0,Orange Line,Midway Airport,544
2020,4,2020-04-12,55.0,Blue Line - O'Hare,O'Hare Airport,1654
2020,4,2020-04-12,185.0,Orange Line,Midway Airport,413
2020,4,2020-04-13,55.0,Blue Line - O'Hare,O'Hare Airport,1832
2020,4,2020-04-13,185.0,Orange Line,Midway Airport,916
2020,4,2020-04-14,55.0,Blue Line - O'Hare,O'Hare Airport,1804
2020,4,2020-04-14,185.0,Orange Line,Midway Airport,972
2020,4,2020-04-15,55.0,Blue Line - O'Hare,O'Hare Airport,1795
2020,4,2020-04-15,185.0,Orange Line,Midway Airport,966
2020,4,2020-04-16,55.0,Blue Line - O'Hare,O'Hare Airport,1736
2020,4,2020-04-16,185.0,Orange Line,Midway Airport,965
2020,4,2020-04-17,55.0,Blue Line - O'Hare,O'Hare Airport,1800
2020,4,2020-04-17,185.0,Orange Line,Midway Airport,879
2020,4,2020-04-18,55.0,Blue Line - O'Hare,O'Hare Airport,1552
2020,4,2020-04-18,185.0,Orange Line,Midway Airport,536
2020,4,2020-04-19,55.0,Blue Line - O'Hare,O'Hare Airport,1555
2020,4,2020-04-19,185.0,Orange Line,Midway Airport,412
2020,4,2020-04-20,55.0,Blue Line - O'Hare,O'Hare Airport,1704
2020,4,2020-04-20,185.0,Orange Line,Midway Airport,925
2020,4,2020-04-21,55.0,Blue Line - O'Hare,O'Hare Airport,1647
2020,4,2020-04-21,185.0,Orange Line,Midway Airport,922
2020,4,2020-04-22,55.0,Blue Line - O'Hare,O'Hare Airport,1690
2020,4,2020-04-22,185.0,Orange Line,Midway Airport,956
2020,4,2020-04-23,55.0,Blue Line - O'Hare,O'Hare Airport,1697
2020,4,2020-04-23,185.0,Orange Line,Midway Airport,948
2020,4,2020-04-24,55.0,Blue Line - O'Hare,O'Hare Airport,1723
2020,4,2020-04-24,185.0,Orange Line,Midway Airport,896
2020,4,2020-04-25,55.0,Blue Line - O'Hare,O'Hare Airport,1516
2020,4,2020-04-25,185.0,Orange Line,Midway Airport,514
2020,4,2020-04-26,55.0,Blue Line - O'Hare,O'Hare Airport,1486
2020,4,2020-04-26,185.0,Orange Line,Midway Airport,413
2020,4,2020-04-27,55.0,Blue Line - O'Hare,O'Hare Airport,1710
2020,4,2020-04-27,185.0,Orange Line,Midway Airport,890
2020,4,2020-04-28,55.0,Blue Line - O'Hare,O'Hare Airport,1654
2020,4,2020-04-28,185.0,Orange Line,Midway Airport,947
2020,4,2020-04-29,55.0,Blue Line - O'Hare,O'Hare Airport,1705
2020,4,2020-04-29,185.0,Orange Line,Midway Airport,897
2020,4,2020-04-30,55.0,Blue Line - O'Hare,O'Hare Airport,1764
2020,4,2020-04-30,185.0,Orange Line,Midway Airport,912
2020,5,2020-05-01,55.0,Blue Line - O'Hare,O'Hare Airport,1736
2020,5,2020-05-01,185.0,Orange Line,Midway Airport,1034
2020,5,2020-05-02,55.0,Blue Line - O'Hare,O'Hare Airport,1377
2020,5,2020-05-02,185.0,Orange Line,Midway Airport,610
2020,5,2020-05-03,55.0,Blue Line - O'Hare,O'Hare Airport,1481
2020,5,2020-05-03,185.0,Orange Line,Midway Airport,464
2020,5,2020-05-04,55.0,Blue Line - O'Hare,O'Hare Airport,1658
2020,5,2020-05-04,185.0,Orange Line,Midway Airport,942
2020,5,2020-05-05,55.0,Blue Line - O'Hare,O'Hare Airport,1494
2020,5,2020-05-05,185.0,Orange Line,Midway Airport,895
2020,5,2020-05-06,55.0,Blue Line - O'Hare,O'Hare Airport,1545
2020,5,2020-05-06,185.0,Orange Line,Midway Airport,974
2020,5,2020-05-07,55.0,Blue Line - O'Hare,O'Hare Airport,1685
2020,5,2020-05-07,185.0,Orange Line,Midway Airport,1019
2020,5,2020-05-08,55.0,Blue Line - O'Hare,O'Hare Airport,1717
2020,5,2020-05-08,185.0,Orange Line,Midway Airport,986
2020,5,2020-05-09,55.0,Blue Line - O'Hare,O'Hare Airport,1354
2020,5,2020-05-09,185.0,Orange Line,Midway Airport,593
2020,5,2020-05-10,55.0,Blue Line - O'Hare,O'Hare Airport,1506
2020,5,2020-05-10,185.0,Orange Line,Midway Airport,385
2020,5,2020-05-11,55.0,Blue Line - O'Hare,O'Hare Airport,1762
2020,5,2020-05-11,185.0,Orange Line,Midway Airport,942
2020,5,2020-05-12,55.0,Blue Line - O'Hare,O'Hare Airport,1547
2020,5,2020-05-12,185.0,Orange Line,Midway Airport,1045
2020,5,2020-05-13,55.0,Blue Line - O'Hare,O'Hare Airport,1698
2020,5,2020-05-13,185.0,Orange Line,Midway Airport,984
2020,5,2020-05-14,55.0,Blue Line - O'Hare,O'Hare Airport,1697
2020,5,2020-05-14,185.0,Orange Line,Midway Airport,953
2020,5,2020-05-15,55.0,Blue Line - O'Hare,O'Hare Airport,1530
2020,5,2020-05-15,185.0,Orange Line,Midway Airport,1019
2020,5,2020-05-16,55.0,Blue Line - O'Hare,O'Hare Airport,1385
2020,5,2020-05-16,185.0,Orange Line,Midway Airport,642
2020,5,2020-05-17,55.0,Blue Line - O'Hare,O'Hare Airport,1567
2020,5,2020-05-17,185.0,Orange Line,Midway Airport,445
2020,5,2020-05-18,55.0,Blue Line - O'Hare,O'Hare Airport,1646
2020,5,2020-05-18,185.0,Orange Line,Midway Airport,1006
2020,5,2020-05-19,55.0,Blue Line - O'Hare,O'Hare Airport,1557
2020,5,2020-05-19,185.0,Orange Line,Midway Airport,1046
2020,5,2020-05-20,55.0,Blue Line - O'Hare,O'Hare Airport,1687
2020,5,2020-05-20,185.0,Orange Line,Midway Airport,1034
2020,5,2020-05-21,55.0,Blue Line - O'Hare,O'Hare Airport,1801
2020,5,2020-05-21,185.0,Orange Line,Midway Airport,1082
2020,5,2020-05-22,55.0,Blue Line - O'Hare,O'Hare Airport,1856
2020,5,2020-05-22,185.0,Orange Line,Midway Airport,1060
2020,5,2020-05-23,55.0,Blue Line - O'Hare,O'Hare Airport,1453
2020,5,2020-05-23,185.0,Orange Line,Midway Airport,629
2020,5,2020-05-24,55.0,Blue Line - O'Hare,O'Hare Airport,1625
2020,5,2020-05-24,185.0,Orange Line,Midway Airport,502
2020,5,2020-05-25,55.0,Blue Line - O'Hare,O'Hare Airport,1939
2020,5,2020-05-25,185.0,Orange Line,Midway Airport,627
2020,5,2020-05-26,55.0,Blue Line - O'Hare,O'Hare Airport,1668
2020,5,2020-05-26,185.0,Orange Line,Midway Airport,1143
2020,5,2020-05-27,55.0,Blue Line - O'Hare,O'Hare Airport,1799
2020,5,2020-05-27,185.0,Orange Line,Midway Airport,1122
2020,5,2020-05-28,55.0,Blue Line - O'Hare,O'Hare Airport,1903
2020,5,2020-05-28,185.0,Orange Line,Midway Airport,1148
2020,5,2020-05-29,55.0,Blue Line - O'Hare,O'Hare Airport,1871
2020,5,2020-05-29,185.0,Orange Line,Midway Airport,1180
2020,5,2020-05-30,55.0,Blue Line - O'Hare,O'Hare Airport,1355
2020,5,2020-05-30,185.0,Orange Line,Midway Airport,766
2020,5,2020-05-31,55.0,Blue Line - O'Hare,O'Hare Airport,857
2020,5,2020-05-31,185.0,Orange Line,Midway Airport,293
2020,6,2020-06-01,55.0,Blue Line - O'Hare,O'Hare Airport,907
2020,6,2020-06-01,185.0,Orange Line,Midway Airport,385
2020,6,2020-06-02,55.0,Blue Line - O'Hare,O'Hare Airport,1026
2020,6,2020-06-02,185.0,Orange Line,Midway Airport,476
2020,6,2020-06-03,55.0,Blue Line - O'Hare,O'Hare Airport,1434
2020,6,2020-06-03,185.0,Orange Line,Midway Airport,722
2020,6,2020-06-04,55.0,Blue Line - O'Hare,O'Hare Airport,1664
2020,6,2020-06-04,185.0,Orange Line,Midway Airport,997
2020,6,2020-06-05,55.0,Blue Line - O'Hare,O'Hare Airport,1816
2020,6,2020-06-05,185.0,Orange Line,Midway Airport,1116
2020,6,2020-06-06,55.0,Blue Line - O'Hare,O'Hare Airport,1351
2020,6,2020-06-06,185.0,Orange Line,Midway Airport,592
2020,6,2020-06-07,55.0,Blue Line - O'Hare,O'Hare Airport,1667
2020,6,2020-06-07,185.0,Orange Line,Midway Airport,602
2020,6,2020-06-08,55.0,Blue Line - O'Hare,O'Hare Airport,1915
2020,6,2020-06-08,185.0,Orange Line,Midway Airport,1302
2020,6,2020-06-09,55.0,Blue Line - O'Hare,O'Hare Airport,1802
2020,6,2020-06-09,185.0,Orange Line,Midway Airport,1315
2020,6,2020-06-10,55.0,Blue Line - O'Hare,O'Hare Airport,1660
2020,6,2020-06-10,185.0,Orange Line,Midway Airport,1325
2020,6,2020-06-11,55.0,Blue Line - O'Hare,O'Hare Airport,2042
2020,6,2020-06-11,185.0,Orange Line,Midway Airport,1471
2020,6,2020-06-12,55.0,Blue Line - O'Hare,O'Hare Airport,2120
2020,6,2020-06-12,185.0,Orange Line,Midway Airport,1523
2020,6,2020-06-13,55.0,Blue Line - O'Hare,O'Hare Airport,1654
2020,6,2020-06-13,185.0,Orange Line,Midway Airport,907
2020,6,2020-06-14,55.0,Blue Line - O'Hare,O'Hare Airport,1935
2020,6,2020-06-14,185.0,Orange Line,Midway Airport,784
2020,6,2020-06-15,55.0,Blue Line - O'Hare,O'Hare Airport,2259
2020,6,2020-06-15,185.0,Orange Line,Midway Airport,1550
2020,6,2020-06-16,55.0,Blue Line - O'Hare,O'Hare Airport,2053
2020,6,2020-06-16,185.0,Orange Line,Midway Airport,1543
2020,6,2020-06-17,55.0,Blue Line - O'Hare,O'Hare Airport,1797
2020,6,2020-06-17,185.0,Orange Line,Midway Airport,1606
2020,6,2020-06-18,55.0,Blue Line - O'Hare,O'Hare Airport,2216
2020,6,2020-06-18,185.0,Orange Line,Midway Airport,1581
2020,6,2020-06-19,55.0,Blue Line - O'Hare,O'Hare Airport,2258
2020,6,2020-06-19,185.0,Orange Line,Midway Airport,1610
2020,6,2020-06-20,55.0,Blue Line - O'Hare,O'Hare Airport,1685
2020,6,2020-06-20,185.0,Orange Line,Midway Airport,1024
2020,6,2020-06-21,55.0,Blue Line - O'Hare,O'Hare Airport,2075
2020,6,2020-06-21,185.0,Orange Line,Midway Airport,835
2020,6,2020-06-22,55.0,Blue Line - O'Hare,O'Hare Airport,2392
2020,6,2020-06-22,185.0,Orange Line,Midway Airport,1593
2020,6,2020-06-23,55.0,Blue Line - O'Hare,O'Hare Airport,2304
2020,6,2020-06-23,185.0,Orange Line,Midway Airport,1762
2020,6,2020-06-24,55.0,Blue Line - O'Hare,O'Hare Airport,2108
2020,6,2020-06-24,185.0,Orange Line,Midway Airport,1781
2020,6,2020-06-25,55.0,Blue Line - O'Hare,O'Hare Airport,2472
2020,6,2020-06-25,185.0,Orange Line,Midway Airport,1927
2020,6,2020-06-26,55.0,Blue Line - O'Hare,O'Hare Airport,2381
2020,6,2020-06-26,185.0,Orange Line,Midway Airport,1860
2020,6,2020-06-27,55.0,Blue Line - O'Hare,O'Hare Airport,1856
2020,6,2020-06-27,185.0,Orange Line,Midway Airport,1200
2020,6,2020-06-28,55.0,Blue Line - O'Hare,O'Hare Airport,2220
2020,6,2020-06-28,185.0,Orange Line,Midway Airport,1000
2020,6,2020-06-29,55.0,Blue Line - O'Hare,O'Hare Airport,2556
2020,6,2020-06-29,185.0,Orange Line,Midway Airport,1812
2020,6,2020-06-30,55.0,Blue Line - O'Hare,O'Hare Airport,2419
2020,6,2020-06-30,185.0,Orange Line,Midway Airport,1846
2020,7,2020-07-01,55.0,Blue Line - O'Hare,O'Hare Airport,2288
2020,7,2020-07-01,185.0,Orange Line,Midway Airport,2012
2020,7,2020-07-02,55.0,Blue Line - O'Hare,O'Hare Airport,2658
2020,7,2020-07-02,185.0,Orange Line,Midway Airport,2086
2020,7,2020-07-03,55.0,Blue Line - O'Hare,O'Hare Airport,2605
2020,7,2020-07-03,185.0,Orange Line,Midway Airport,1500
2020,7,2020-07-04,55.0,Blue Line - O'Hare,O'Hare Airport,2046
2020,7,2020-07-04,185.0,Orange Line,Midway Airport,930
2020,7,2020-07-05,55.0,Blue Line - O'Hare,O'Hare Airport,2803
2020,7,2020-07-05,185.0,Orange Line,Midway Airport,1238
2020,7,2020-07-06,55.0,Blue Line - O'Hare,O'Hare Airport,2941
2020,7,2020-07-06,185.0,Orange Line,Midway Airport,1976
2020,7,2020-07-07,55.0,Blue Line - O'Hare,O'Hare Airport,2700
2020,7,2020-07-07,185.0,Orange Line,Midway Airport,1951
2020,7,2020-07-08,55.0,Blue Line - O'Hare,O'Hare Airport,2738
2020,7,2020-07-08,185.0,Orange Line,Midway Airport,1964
2020,7,2020-07-09,55.0,Blue Line - O'Hare,O'Hare Airport,2784
2020,7,2020-07-09,185.0,Orange Line,Midway Airport,2041
2020,7,2020-07-10,55.0,Blue Line - O'Hare,O'Hare Airport,2928
2020,7,2020-07-10,185.0,Orange Line,Midway Airport,2024
2020,7,2020-07-11,55.0,Blue Line - O'Hare,O'Hare Airport,2291
2020,7,2020-07-11,185.0,Orange Line,Midway Airport,1238
2020,7,2020-07-12,55.0,Blue Line - O'Hare,O'Hare Airport,2573
2020,7,2020-07-12,185.0,Orange Line,Midway Airport,1047
2020,7,2020-07-13,55.0,Blue Line - O'Hare,O'Hare Airport,2891
2020,7,2020-07-13,185.0,Orange Line,Midway Airport,2008
2020,7,2020-07-14,55.0,Blue Line - O'Hare,O'Hare Airport,2584
2020,7,2020-07-14,185.0,Orange Line,Midway Airport,2055
2020,7,2020-07-15,55.0,Blue Line - O'Hare,O'Hare Airport,2495
2020,7,2020-07-15,185.0,Orange Line,Midway Airport,2005
2020,7,2020-07-16,55.0,Blue Line - O'Hare,O'Hare Airport,2786
2020,7,2020-07-16,185.0,Orange Line,Midway Airport,2032
2020,7,2020-07-17,55.0,Blue Line - O'Hare,O'Hare Airport,2902
2020,7,2020-07-17,185.0,Orange Line,Midway Airport,2111
2020,7,2020-07-18,55.0,Blue Line - O'Hare,O'Hare Airport,2304
2020,7,2020-07-18,185.0,Orange Line,Midway Airport,1149
2020,7,2020-07-19,55.0,Blue Line - O'Hare,O'Hare Airport,2734
2020,7,2020-07-19,185.0,Orange Line,Midway Airport,914
2020,7,2020-07-20,55.0,Blue Line - O'Hare,O'Hare Airport,2884
2020,7,2020-07-20,185.0,Orange Line,Midway Airport,1996
